origem;tipo_origem;destino;tipo_destino;relacao;peso;detalhe
WIN_240_MIN;ATIVO_FRACTAL;WIN_8_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 30.0 - forca FRACA
WIN_240_MIN;ATIVO_FRACTAL;WIN_90_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 2.67 - forca FORTE
WIN_240_MIN;ATIVO_FRACTAL;WIN_9_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 26.67 - forca FRACA
WIN_240_MIN;ATIVO_FRACTAL;WIN_DIARIO;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 6.0 - forca MEDIA
WIN_240_MIN;ATIVO_FRACTAL;WIN_SEMANAL;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 42.0 - forca FRACA
WIN_2_MIN;ATIVO_FRACTAL;WIN_10_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 5.0 - forca MEDIA
WIN_2_MIN;ATIVO_FRACTAL;WIN_120_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 60.0 - forca FRACA
WIN_2_MIN;ATIVO_FRACTAL;WIN_12_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 6.0 - forca MEDIA
WIN_2_MIN;ATIVO_FRACTAL;WIN_15_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 7.5 - forca MEDIA
WIN_2_MIN;ATIVO_FRACTAL;WIN_180_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 90.0 - forca FRACA
WIN_2_MIN;ATIVO_FRACTAL;WIN_1_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 2.0 - forca FORTE
WIN_2_MIN;ATIVO_FRACTAL;WIN_20_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 10.0 - forca MEDIA
WIN_2_MIN;ATIVO_FRACTAL;WIN_240_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 120.0 - forca FRACA
WIN_2_MIN;ATIVO_FRACTAL;WIN_30_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 15.0 - forca FRACA
WIN_2_MIN;ATIVO_FRACTAL;WIN_3_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 1.5 - forca FORTE
WIN_2_MIN;ATIVO_FRACTAL;WIN_45_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 22.5 - forca FRACA
WIN_2_MIN;ATIVO_FRACTAL;WIN_4_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 2.0 - forca FORTE
WIN_2_MIN;ATIVO_FRACTAL;WIN_5_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 2.5 - forca FORTE
WIN_2_MIN;ATIVO_FRACTAL;WIN_60_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 30.0 - forca FRACA
WIN_2_MIN;ATIVO_FRACTAL;WIN_6_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 3.0 - forca FORTE
WIN_2_MIN;ATIVO_FRACTAL;WIN_7_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 3.5 - forca MEDIA
WIN_2_MIN;ATIVO_FRACTAL;WIN_8_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 4.0 - forca MEDIA
WIN_2_MIN;ATIVO_FRACTAL;WIN_90_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 45.0 - forca FRACA
WIN_2_MIN;ATIVO_FRACTAL;WIN_9_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 4.5 - forca MEDIA
WIN_2_MIN;ATIVO_FRACTAL;WIN_DIARIO;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 720.0 - forca FRACA
WIN_2_MIN;ATIVO_FRACTAL;WIN_SEMANAL;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 5040.0 - forca FRACA
WIN_30_MIN;ATIVO_FRACTAL;WIN_10_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 3.0 - forca FORTE
WIN_30_MIN;ATIVO_FRACTAL;WIN_120_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 4.0 - forca MEDIA
WIN_30_MIN;ATIVO_FRACTAL;WIN_12_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 2.5 - forca FORTE
WIN_30_MIN;ATIVO_FRACTAL;WIN_15_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 2.0 - forca FORTE
WIN_30_MIN;ATIVO_FRACTAL;WIN_180_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 6.0 - forca MEDIA
WIN_30_MIN;ATIVO_FRACTAL;WIN_1_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 30.0 - forca FRACA
WIN_30_MIN;ATIVO_FRACTAL;WIN_20_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 1.5 - forca FORTE
WIN_30_MIN;ATIVO_FRACTAL;WIN_240_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 8.0 - forca MEDIA
WIN_30_MIN;ATIVO_FRACTAL;WIN_2_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 15.0 - forca FRACA
WIN_30_MIN;ATIVO_FRACTAL;WIN_3_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 10.0 - forca MEDIA
WIN_30_MIN;ATIVO_FRACTAL;WIN_45_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 1.5 - forca FORTE
WIN_30_MIN;ATIVO_FRACTAL;WIN_4_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 7.5 - forca MEDIA
WIN_30_MIN;ATIVO_FRACTAL;WIN_5_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 6.0 - forca MEDIA
WIN_30_MIN;ATIVO_FRACTAL;WIN_60_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 2.0 - forca FORTE
WIN_30_MIN;ATIVO_FRACTAL;WIN_6_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 5.0 - forca MEDIA
WIN_30_MIN;ATIVO_FRACTAL;WIN_7_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 4.29 - forca MEDIA
WIN_30_MIN;ATIVO_FRACTAL;WIN_8_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 3.75 - forca MEDIA
WIN_30_MIN;ATIVO_FRACTAL;WIN_90_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 3.0 - forca FORTE
WIN_30_MIN;ATIVO_FRACTAL;WIN_9_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 3.33 - forca MEDIA
WIN_30_MIN;ATIVO_FRACTAL;WIN_DIARIO;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 48.0 - forca FRACA
WIN_30_MIN;ATIVO_FRACTAL;WIN_SEMANAL;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 336.0 - forca FRACA
WIN_3_MIN;ATIVO_FRACTAL;WIN_10_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 3.33 - forca MEDIA
WIN_3_MIN;ATIVO_FRACTAL;WIN_120_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 40.0 - forca FRACA
WIN_3_MIN;ATIVO_FRACTAL;WIN_12_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 4.0 - forca MEDIA
WIN_3_MIN;ATIVO_FRACTAL;WIN_15_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 5.0 - forca MEDIA
WIN_3_MIN;ATIVO_FRACTAL;WIN_180_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 60.0 - forca FRACA
WIN_3_MIN;ATIVO_FRACTAL;WIN_1_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 3.0 - forca FORTE
WIN_3_MIN;ATIVO_FRACTAL;WIN_20_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 6.67 - forca MEDIA
WIN_3_MIN;ATIVO_FRACTAL;WIN_240_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 80.0 - forca FRACA
WIN_3_MIN;ATIVO_FRACTAL;WIN_2_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 1.5 - forca FORTE
WIN_3_MIN;ATIVO_FRACTAL;WIN_30_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 10.0 - forca MEDIA
WIN_3_MIN;ATIVO_FRACTAL;WIN_45_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 15.0 - forca FRACA
WIN_3_MIN;ATIVO_FRACTAL;WIN_4_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 1.33 - forca FORTE
WIN_3_MIN;ATIVO_FRACTAL;WIN_5_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 1.67 - forca FORTE
WIN_3_MIN;ATIVO_FRACTAL;WIN_60_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 20.0 - forca FRACA
WIN_3_MIN;ATIVO_FRACTAL;WIN_6_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 2.0 - forca FORTE
WIN_3_MIN;ATIVO_FRACTAL;WIN_7_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 2.33 - forca FORTE
WIN_3_MIN;ATIVO_FRACTAL;WIN_8_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 2.67 - forca FORTE
WIN_3_MIN;ATIVO_FRACTAL;WIN_90_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 30.0 - forca FRACA
WIN_3_MIN;ATIVO_FRACTAL;WIN_9_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 3.0 - forca FORTE
WIN_3_MIN;ATIVO_FRACTAL;WIN_DIARIO;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 480.0 - forca FRACA
WIN_3_MIN;ATIVO_FRACTAL;WIN_SEMANAL;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 3360.0 - forca FRACA
WIN_45_MIN;ATIVO_FRACTAL;WIN_10_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 4.5 - forca MEDIA
WIN_45_MIN;ATIVO_FRACTAL;WIN_120_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 2.67 - forca FORTE
WIN_45_MIN;ATIVO_FRACTAL;WIN_12_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 3.75 - forca MEDIA
WIN_45_MIN;ATIVO_FRACTAL;WIN_15_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 3.0 - forca FORTE
WIN_45_MIN;ATIVO_FRACTAL;WIN_180_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 4.0 - forca MEDIA
WIN_45_MIN;ATIVO_FRACTAL;WIN_1_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 45.0 - forca FRACA
WIN_45_MIN;ATIVO_FRACTAL;WIN_20_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 2.25 - forca FORTE
WIN_45_MIN;ATIVO_FRACTAL;WIN_240_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 5.33 - forca MEDIA
WIN_45_MIN;ATIVO_FRACTAL;WIN_2_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 22.5 - forca FRACA
WIN_45_MIN;ATIVO_FRACTAL;WIN_30_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 1.5 - forca FORTE
WIN_45_MIN;ATIVO_FRACTAL;WIN_3_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 15.0 - forca FRACA
WIN_45_MIN;ATIVO_FRACTAL;WIN_4_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 11.25 - forca MEDIA
WIN_45_MIN;ATIVO_FRACTAL;WIN_5_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 9.0 - forca MEDIA
WIN_45_MIN;ATIVO_FRACTAL;WIN_60_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 1.33 - forca FORTE
WIN_45_MIN;ATIVO_FRACTAL;WIN_6_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 7.5 - forca MEDIA
WIN_45_MIN;ATIVO_FRACTAL;WIN_7_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 6.43 - forca MEDIA
WIN_45_MIN;ATIVO_FRACTAL;WIN_8_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 5.62 - forca MEDIA
WIN_45_MIN;ATIVO_FRACTAL;WIN_90_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 2.0 - forca FORTE
WIN_45_MIN;ATIVO_FRACTAL;WIN_9_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 5.0 - forca MEDIA
WIN_45_MIN;ATIVO_FRACTAL;WIN_DIARIO;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 32.0 - forca FRACA
WIN_45_MIN;ATIVO_FRACTAL;WIN_SEMANAL;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 224.0 - forca FRACA
WIN_4_MIN;ATIVO_FRACTAL;WIN_10_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 2.5 - forca FORTE
WIN_4_MIN;ATIVO_FRACTAL;WIN_120_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 30.0 - forca FRACA
WIN_4_MIN;ATIVO_FRACTAL;WIN_12_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 3.0 - forca FORTE
WIN_4_MIN;ATIVO_FRACTAL;WIN_15_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 3.75 - forca MEDIA
WIN_4_MIN;ATIVO_FRACTAL;WIN_180_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 45.0 - forca FRACA
WIN_4_MIN;ATIVO_FRACTAL;WIN_1_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 4.0 - forca MEDIA
WIN_4_MIN;ATIVO_FRACTAL;WIN_20_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 5.0 - forca MEDIA
WIN_4_MIN;ATIVO_FRACTAL;WIN_240_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 60.0 - forca FRACA
WIN_4_MIN;ATIVO_FRACTAL;WIN_2_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 2.0 - forca FORTE
WIN_4_MIN;ATIVO_FRACTAL;WIN_30_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 7.5 - forca MEDIA
WIN_4_MIN;ATIVO_FRACTAL;WIN_3_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 1.33 - forca FORTE
WIN_4_MIN;ATIVO_FRACTAL;WIN_45_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 11.25 - forca MEDIA
WIN_4_MIN;ATIVO_FRACTAL;WIN_5_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 1.25 - forca FORTE
WIN_4_MIN;ATIVO_FRACTAL;WIN_60_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 15.0 - forca FRACA
WIN_4_MIN;ATIVO_FRACTAL;WIN_6_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 1.5 - forca FORTE
WIN_4_MIN;ATIVO_FRACTAL;WIN_7_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 1.75 - forca FORTE
WIN_4_MIN;ATIVO_FRACTAL;WIN_8_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 2.0 - forca FORTE
WIN_4_MIN;ATIVO_FRACTAL;WIN_90_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 22.5 - forca FRACA
WIN_4_MIN;ATIVO_FRACTAL;WIN_9_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 2.25 - forca FORTE
WIN_4_MIN;ATIVO_FRACTAL;WIN_DIARIO;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 360.0 - forca FRACA
WIN_4_MIN;ATIVO_FRACTAL;WIN_SEMANAL;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 2520.0 - forca FRACA
WIN_5_MIN;ATIVO_FRACTAL;WIN_10_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 2.0 - forca FORTE
WIN_5_MIN;ATIVO_FRACTAL;WIN_120_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 24.0 - forca FRACA
WIN_5_MIN;ATIVO_FRACTAL;WIN_12_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 2.4 - forca FORTE
WIN_5_MIN;ATIVO_FRACTAL;WIN_15_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 3.0 - forca FORTE
WIN_5_MIN;ATIVO_FRACTAL;WIN_180_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 36.0 - forca FRACA
WIN_5_MIN;ATIVO_FRACTAL;WIN_1_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 5.0 - forca MEDIA
WIN_5_MIN;ATIVO_FRACTAL;WIN_20_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 4.0 - forca MEDIA
WIN_5_MIN;ATIVO_FRACTAL;WIN_240_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 48.0 - forca FRACA
WIN_5_MIN;ATIVO_FRACTAL;WIN_2_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 2.5 - forca FORTE
WIN_5_MIN;ATIVO_FRACTAL;WIN_30_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 6.0 - forca MEDIA
WIN_5_MIN;ATIVO_FRACTAL;WIN_3_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 1.67 - forca FORTE
WIN_5_MIN;ATIVO_FRACTAL;WIN_45_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 9.0 - forca MEDIA
WIN_5_MIN;ATIVO_FRACTAL;WIN_4_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 1.25 - forca FORTE
WIN_5_MIN;ATIVO_FRACTAL;WIN_60_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 12.0 - forca MEDIA
WIN_5_MIN;ATIVO_FRACTAL;WIN_6_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 1.2 - forca FORTE
WIN_5_MIN;ATIVO_FRACTAL;WIN_7_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 1.4 - forca FORTE
WIN_5_MIN;ATIVO_FRACTAL;WIN_8_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 1.6 - forca FORTE
WIN_5_MIN;ATIVO_FRACTAL;WIN_90_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 18.0 - forca FRACA
WIN_5_MIN;ATIVO_FRACTAL;WIN_9_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 1.8 - forca FORTE
WIN_5_MIN;ATIVO_FRACTAL;WIN_DIARIO;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 288.0 - forca FRACA
WIN_5_MIN;ATIVO_FRACTAL;WIN_SEMANAL;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 2016.0 - forca FRACA
WIN_60_MIN;ATIVO_FRACTAL;WIN_10_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 6.0 - forca MEDIA
WIN_60_MIN;ATIVO_FRACTAL;WIN_120_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 2.0 - forca FORTE
WIN_60_MIN;ATIVO_FRACTAL;WIN_12_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 5.0 - forca MEDIA
WIN_60_MIN;ATIVO_FRACTAL;WIN_15_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 4.0 - forca MEDIA
WIN_60_MIN;ATIVO_FRACTAL;WIN_180_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 3.0 - forca FORTE
WIN_60_MIN;ATIVO_FRACTAL;WIN_1_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 60.0 - forca FRACA
WIN_60_MIN;ATIVO_FRACTAL;WIN_20_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 3.0 - forca FORTE
WIN_60_MIN;ATIVO_FRACTAL;WIN_240_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 4.0 - forca MEDIA
WIN_60_MIN;ATIVO_FRACTAL;WIN_2_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 30.0 - forca FRACA
WIN_60_MIN;ATIVO_FRACTAL;WIN_30_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 2.0 - forca FORTE
WIN_60_MIN;ATIVO_FRACTAL;WIN_3_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 20.0 - forca FRACA
WIN_60_MIN;ATIVO_FRACTAL;WIN_45_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 1.33 - forca FORTE
WIN_60_MIN;ATIVO_FRACTAL;WIN_4_MIN;ATIVO_FRACTAL;DETALHA_DE;0.45;Razao temporal 15.0 - forca FRACA
WIN_60_MIN;ATIVO_FRACTAL;WIN_5_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 12.0 - forca MEDIA
WIN_60_MIN;ATIVO_FRACTAL;WIN_6_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 10.0 - forca MEDIA
WIN_60_MIN;ATIVO_FRACTAL;WIN_7_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 8.57 - forca MEDIA
WIN_60_MIN;ATIVO_FRACTAL;WIN_8_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 7.5 - forca MEDIA
WIN_60_MIN;ATIVO_FRACTAL;WIN_90_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 1.5 - forca FORTE
WIN_60_MIN;ATIVO_FRACTAL;WIN_9_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 6.67 - forca MEDIA
WIN_60_MIN;ATIVO_FRACTAL;WIN_DIARIO;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 24.0 - forca FRACA
WIN_60_MIN;ATIVO_FRACTAL;WIN_SEMANAL;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 168.0 - forca FRACA
WIN_6_MIN;ATIVO_FRACTAL;WIN_10_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 1.67 - forca FORTE
WIN_6_MIN;ATIVO_FRACTAL;WIN_120_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 20.0 - forca FRACA
WIN_6_MIN;ATIVO_FRACTAL;WIN_12_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 2.0 - forca FORTE
WIN_6_MIN;ATIVO_FRACTAL;WIN_15_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 2.5 - forca FORTE
WIN_6_MIN;ATIVO_FRACTAL;WIN_180_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 30.0 - forca FRACA
WIN_6_MIN;ATIVO_FRACTAL;WIN_1_MIN;ATIVO_FRACTAL;DETALHA_DE;0.7;Razao temporal 6.0 - forca MEDIA
WIN_6_MIN;ATIVO_FRACTAL;WIN_20_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 3.33 - forca MEDIA
WIN_6_MIN;ATIVO_FRACTAL;WIN_240_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 40.0 - forca FRACA
WIN_6_MIN;ATIVO_FRACTAL;WIN_2_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 3.0 - forca FORTE
WIN_6_MIN;ATIVO_FRACTAL;WIN_30_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 5.0 - forca MEDIA
WIN_6_MIN;ATIVO_FRACTAL;WIN_3_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 2.0 - forca FORTE
WIN_6_MIN;ATIVO_FRACTAL;WIN_45_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 7.5 - forca MEDIA
WIN_6_MIN;ATIVO_FRACTAL;WIN_4_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 1.5 - forca FORTE
WIN_6_MIN;ATIVO_FRACTAL;WIN_5_MIN;ATIVO_FRACTAL;DETALHA_DE;0.9;Razao temporal 1.2 - forca FORTE
WIN_6_MIN;ATIVO_FRACTAL;WIN_60_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.7;Razao temporal 10.0 - forca MEDIA
WIN_6_MIN;ATIVO_FRACTAL;WIN_7_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 1.17 - forca FORTE
WIN_6_MIN;ATIVO_FRACTAL;WIN_8_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 1.33 - forca FORTE
WIN_6_MIN;ATIVO_FRACTAL;WIN_90_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 15.0 - forca FRACA
WIN_6_MIN;ATIVO_FRACTAL;WIN_9_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 1.5 - forca FORTE
WIN_6_MIN;ATIVO_FRACTAL;WIN_DIARIO;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 240.0 - forca FRACA
WIN_6_MIN;ATIVO_FRACTAL;WIN_SEMANAL;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 1680.0 - forca FRACA
WIN_7_MIN;ATIVO_FRACTAL;WIN_10_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 1.43 - forca FORTE
WIN_7_MIN;ATIVO_FRACTAL;WIN_120_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.45;Razao temporal 17.14 - forca FRACA
WIN_7_MIN;ATIVO_FRACTAL;WIN_12_MIN;ATIVO_FRACTAL;AGREGA_PARA;0.9;Razao temporal 1.71 - forca FORTE
